CABra ID  	 511
ANA ID    	 65025000
Longitude 	 -49.513   	 dd
Latitude  	 -25.606   	 dd
Area      	 2302.42   	 km²
Elevation 	 924.00    	 m
 
p_ens, tmin_ens, tmax_ens, rh_ens, wnd_ens and srad_ens product are derived from the ENSEMBLE dataset
et_ens product is derived from the GLEAM dataset
pet_hg was estimated by Penman-Monteith method
pet_pm was estimated by Priestley & Taylor method
pet_hg was estimated by Hargreaves method
 
 Year	 Month	   Day	    p_ens	   tmin_ens	   tmax_ens	     rh_ens	    wnd_ens	   srad_ens	   et_ens	   pet_pm	   pet_pt	   pet_hg
     	      	      	       mm	         °C	         °C	          %	      m s¯¹	     MJ m¯²	       mm	       mm	       mm	       mm
 1984	    11	    11	   11.522	     14.187	     20.837	     93.230	      2.002	      9.088	    1.963	    2.543	    2.840	    1.767
 1984	    11	    12	   22.672	     14.037	     21.294	     91.619	      1.418	     10.175	    1.881	    2.711	    3.115	    1.987
 1984	    11	    13	    4.475	     14.207	     18.181	     93.543	      1.974	     10.452	    1.258	    2.413	    3.119	    1.957
 1984	    11	    14	    2.229	     12.783	     19.119	     85.204	      1.718	     13.611	    1.779	    3.118	    3.861	    2.530
 1984	    11	    15	    1.176	     12.766	     20.219	     82.979	      1.861	     15.601	    2.800	    3.582	    4.377	    2.946
 1984	    11	    16	    1.902	     14.042	     22.885	     85.838	      1.217	     13.618	    3.124	    3.442	    4.016	    2.720
 1984	    11	    17	   11.654	     14.083	     21.619	     85.194	      1.334	     14.912	    3.515	    3.547	    4.304	    2.928
 1984	    11	    18	    2.656	     12.980	     16.417	     91.571	      2.258	      9.395	    1.729	    2.110	    2.799	    1.682
 1984	    11	    19	    1.931	     12.937	     19.694	     88.176	      1.792	     13.249	    2.415	    3.128	    3.799	    2.490
 1984	    11	    20	    9.783	     13.797	     20.561	     92.351	      1.938	     12.344	    2.353	    3.052	    3.630	    2.378
 1984	    11	    21	    8.845	     13.984	     20.761	     86.275	      1.913	     17.101	    3.394	    3.833	    4.815	    3.312
 1984	    11	    22	    1.400	     14.517	     25.500	     75.789	      0.796	     24.517	    4.068	    5.637	    6.938	    5.107
 1984	    11	    23	    0.278	     16.424	     28.692	     74.308	      1.260	     27.489	    5.119	    6.652	    8.007	    6.110
 1984	    11	    24	    2.189	     18.247	     28.902	     75.962	      1.919	     21.396	    5.264	    5.578	    6.428	    4.876
 1984	    11	    25	   21.444	     18.511	     25.833	     86.000	      0.839	     14.818	    3.346	    3.730	    4.540	    3.262
 1984	    11	    26	    9.880	     17.632	     23.993	     85.043	      1.332	     12.791	    3.083	    3.263	    3.933	    2.720
 1984	    11	    27	    0.872	     13.538	     22.299	     74.374	      2.239	     27.375	    4.700	    5.756	    7.425	    5.386
 1984	    11	    28	    0.585	     12.939	     22.997	     73.504	      2.195	     25.581	    4.010	    5.629	    6.982	    5.039
 1984	    11	    29	    0.158	     13.268	     23.634	     73.920	      1.914	     26.553	    4.506	    5.876	    7.285	    5.301
 1984	    11	    30	    0.579	     14.654	     26.308	     75.644	      1.570	     22.745	    4.402	    5.547	    6.525	    4.795
 1984	    12	     1	    9.647	     17.063	     22.919	     90.490	      1.500	     13.463	    3.655	    3.309	    4.070	    2.803
 1984	    12	     2	   19.400	     17.733	     26.729	     80.270	      1.194	     20.859	    5.168	    5.072	    6.179	    4.599
 1984	    12	     3	    2.990	     15.177	     23.666	     82.119	      1.436	     16.022	    2.205	    3.948	    4.695	    3.285
 1984	    12	     4	    0.702	     16.077	     25.041	     80.110	      1.502	     22.528	    3.681	    5.264	    6.480	    4.760
 1984	    12	     5	    0.255	     15.597	     26.777	     80.515	      1.793	     24.470	    4.696	    5.933	    7.054	    5.254
 1984	    12	     6	    7.122	     18.660	     25.312	     84.888	      1.126	     13.575	    3.435	    3.473	    4.199	    2.975
 1984	    12	     7	   25.897	     17.472	     25.279	     88.443	      1.119	     14.067	    3.357	    3.614	    4.299	    3.035
 1984	    12	     8	    7.007	     13.509	     18.262	     86.180	      2.323	     13.161	    2.782	    2.883	    3.758	    2.442
 1984	    12	     9	    1.096	     13.299	     22.665	     84.974	      1.560	     16.024	    2.555	    3.929	    4.596	    3.158
 1984	    12	    10	    4.016	     16.018	     26.674	     77.536	      0.895	     23.492	    4.265	    5.571	    6.810	    5.065
 1984	    12	    11	    1.688	     17.260	     23.371	     84.398	      1.700	     16.689	    2.938	    3.939	    4.933	    3.503
 1984	    12	    12	    5.428	     16.536	     23.638	     90.411	      1.325	     10.076	    2.336	    2.788	    3.193	    2.103
 1984	    12	    13	   18.592	     18.088	     23.644	     89.839	      1.003	     10.418	    2.537	    2.733	    3.313	    2.219
 1984	    12	    14	    7.632	     16.117	     20.467	     89.254	      1.956	     10.214	    2.065	    2.527	    3.163	    2.031
 1984	    12	    15	    0.502	     13.019	     21.420	     74.570	      1.864	     25.514	    5.144	    5.348	    6.882	    4.921
 1984	    12	    16	    0.447	     11.243	     23.584	     83.362	      1.418	     20.549	    4.241	    4.866	    5.672	    3.984
 1984	    12	    17	   11.287	     16.904	     25.572	     86.640	      1.164	     16.095	    3.569	    4.060	    4.833	    3.461
 1984	    12	    18	    8.314	     14.949	     21.794	     82.931	      1.075	     15.363	    2.554	    3.602	    4.462	    3.061
 1984	    12	    19	    1.397	     13.471	     22.774	     75.789	      1.266	     24.643	    4.234	    5.400	    6.773	    4.876
 1984	    12	    20	    0.933	     14.615	     23.217	     78.923	      1.398	     19.022	    2.805	    4.444	    5.429	    3.847
 1984	    12	    21	    0.480	     15.319	     26.425	     70.391	      1.425	     26.505	    4.849	    6.205	    7.564	    5.645
 1984	    12	    22	    0.242	     13.751	     25.015	     67.467	      1.471	     28.822	    5.050	    6.456	    7.988	    5.902
 1984	    12	    23	    1.431	     14.461	     25.043	     75.305	      1.302	     22.165	    4.103	    5.231	    6.311	    4.584
 1984	    12	    24	    0.967	     15.738	     24.440	     79.698	      1.784	     21.254	    4.051	    4.987	    6.106	    4.436
 1984	    12	    25	    4.656	     16.944	     23.049	     87.451	      0.732	     12.926	    2.772	    3.182	    3.933	    2.691
 1984	    12	    26	    4.095	     16.290	     24.192	     88.155	      1.086	     16.159	    2.756	    3.944	    4.788	    3.386
 1984	    12	    27	    3.040	     16.625	     23.148	     86.999	      1.807	     13.079	    3.173	    3.320	    3.967	    2.715
 1984	    12	    28	    2.683	     16.080	     20.419	     89.795	      1.850	     11.003	    2.205	    2.655	    3.360	    2.184
 1984	    12	    29	    1.968	     16.264	     22.430	     90.850	      1.874	     12.767	    2.685	    3.201	    3.859	    2.611
 1984	    12	    30	    6.739	     17.724	     23.757	     86.874	      0.896	     13.412	    3.409	    3.322	    4.097	    2.848
 1984	    12	    31	   12.264	     18.032	     26.292	     84.285	      1.060	     17.343	    4.741	    4.318	    5.225	    3.817
 1985	     1	     1	    6.987	     18.318	     26.680	     84.099	      1.418	     21.727	    4.646	    5.240	    6.441	    4.822
 1985	     1	     2	    4.497	     17.613	     23.781	     84.557	      2.084	     20.627	    4.285	    4.661	    5.996	    4.373
 1985	     1	     3	    1.378	     15.327	     23.623	     79.232	      1.742	     23.069	    4.262	    5.194	    6.516	    4.736
 1985	     1	     4	    1.449	     14.758	     24.185	     81.707	      1.786	     23.526	    4.223	    5.387	    6.632	    4.828
 1985	     1	     5	    2.527	     17.755	     24.551	     86.589	      2.140	     16.851	    3.847	    4.118	    5.029	    3.615
 1985	     1	     6	    2.968	     17.597	     26.885	     82.993	      1.311	     18.522	    4.490	    4.667	    5.547	    4.084
 1985	     1	     7	    8.374	     18.797	     26.897	     84.685	      1.790	     13.348	    3.197	    3.703	    4.173	    2.989
 1985	     1	     8	   15.578	     16.802	     20.980	     88.380	      1.403	     13.533	    2.492	    3.119	    4.031	    2.734
 1985	     1	     9	    2.193	     14.528	     23.011	     76.167	      1.766	     26.734	    4.605	    5.757	    7.373	    5.383
 1985	     1	    10	    0.203	     11.337	     23.892	     75.838	      1.202	     29.049	    4.892	    6.333	    7.803	    5.665
 1985	     1	    11	    0.081	     12.963	     26.615	     69.444	      0.783	     28.758	    5.042	    6.559	    8.019	    5.954
 1985	     1	    12	    0.020	     12.543	     27.605	     66.664	      0.980	     29.825	    5.247	    6.931	    8.333	    6.221
 1985	     1	    13	    0.307	     13.792	     25.103	     75.954	      1.802	     28.223	    4.825	    6.384	    7.835	    5.789
 1985	     1	    14	    2.578	     16.376	     23.730	     84.718	      2.391	     19.619	    3.930	    4.569	    5.673	    4.091
 1985	     1	    15	    2.998	     17.113	     25.743	     85.728	      1.661	     19.243	    4.517	    4.729	    5.681	    4.158
 1985	     1	    16	    9.939	     17.809	     24.717	     86.606	      1.498	     15.692	    3.844	    3.887	    4.725	    3.376
 1985	     1	    17	    4.422	     14.301	     20.826	     81.374	      2.469	     16.837	    2.466	    3.783	    4.766	    3.278
 1985	     1	    18	    0.451	     13.189	     23.387	     81.641	      1.764	     23.718	    4.816	    5.354	    6.549	    4.713
 1985	     1	    19	    0.937	     14.960	     24.066	     83.188	      1.821	     19.057	    3.441	    4.588	    5.479	    3.916
 1985	     1	    20	    1.147	     16.185	     23.498	     86.848	      1.790	     15.095	    2.770	    3.742	    4.480	    3.129
 1985	     1	    21	    1.598	     17.133	     24.949	     88.246	      1.190	     14.292	    3.082	    3.647	    4.337	    3.057
 1985	     1	    22	    3.256	     18.768	     25.125	     88.210	      1.542	     14.335	    3.412	    3.630	    4.398	    3.139
 1985	     1	    23	    5.437	     16.821	     22.655	     84.500	      2.489	     14.994	    2.177	    3.579	    4.448	    3.099
 1985	     1	    24	    1.083	     15.442	     23.172	     81.489	      2.250	     20.783	    4.523	    4.726	    5.903	    4.246
 1985	     1	    25	    1.052	     15.776	     23.835	     79.122	      2.123	     22.946	    4.982	    5.180	    6.507	    4.752
 1985	     1	    26	    0.566	     14.826	     23.338	     81.837	      2.046	     23.260	    4.632	    5.199	    6.513	    4.724
 1985	     1	    27	    2.640	     15.823	     23.738	     82.017	      1.875	     18.003	    2.685	    4.309	    5.226	    3.727
 1985	     1	    28	    0.659	     15.797	     26.075	     78.823	      1.348	     21.965	    4.206	    5.285	    6.354	    4.686
 1985	     1	    29	    0.382	     17.344	     28.583	     77.605	      0.995	     25.318	    5.191	    6.137	    7.450	    5.684
 1985	     1	    30	    1.555	     18.751	     26.965	     81.973	      1.710	     20.602	    4.038	    5.064	    6.150	    4.614
 1985	     1	    31	    0.214	     17.309	     28.128	     77.806	      1.471	     24.310	    4.707	    5.972	    7.148	    5.425
 1985	     2	     1	    0.120	     17.893	     28.750	     78.706	      1.258	     24.179	    4.836	    5.971	    7.168	    5.476
 1985	     2	     2	   10.689	     20.108	     28.365	     83.422	      1.233	     15.425	    2.609	    4.090	    4.802	    3.571
 1985	     2	     3	    5.123	     20.903	     30.186	     80.925	      0.922	     19.309	    4.450	    4.968	    5.971	    4.610
 1985	     2	     4	    8.419	     19.272	     28.687	     78.822	      1.478	     18.209	    4.685	    4.768	    5.562	    4.190
 1985	     2	     5	    9.634	     17.646	     24.098	     86.090	      1.469	     13.882	    3.170	    3.481	    4.214	    2.956
 1985	     2	     6	    8.362	     18.455	     25.149	     89.115	      1.292	     14.052	    3.245	    3.569	    4.306	    3.065
 1985	     2	     7	    1.528	     16.385	     25.257	     77.638	      1.430	     18.962	    4.066	    4.609	    5.545	    4.034
 1985	     2	     8	    5.319	     17.337	     27.039	     81.609	      1.083	     19.032	    4.920	    4.736	    5.663	    4.192
 1985	     2	     9	    8.830	     19.205	     30.139	     80.508	      1.092	     21.954	    5.254	    5.603	    6.654	    5.135
 1985	     2	    10	   11.525	     18.857	     29.947	     79.481	      0.961	     24.231	    5.659	    6.024	    7.272	    5.632
 1985	     2	    11	    9.573	     19.016	     27.252	     85.064	      0.673	     15.743	    3.507	    3.973	    4.827	    3.549
 1985	     2	    12	   12.932	     21.064	     27.493	     85.572	      0.995	     16.005	    4.283	    4.039	    4.962	    3.709
 1985	     2	    13	   13.117	     19.686	     27.634	     83.788	      0.737	     14.924	    3.779	    3.830	    4.628	    3.409
 1985	     2	    14	   18.304	     18.696	     26.612	     90.663	      1.115	     13.525	    2.978	    3.572	    4.197	    3.014
 1985	     2	    15	   12.740	     18.098	     27.128	     83.982	      1.322	     16.579	    3.945	    4.284	    5.022	    3.691
 1985	     2	    16	   11.294	     18.543	     28.071	     83.781	      0.999	     20.512	    4.809	    5.080	    6.142	    4.643
 1985	     2	    17	   14.675	     19.588	     26.953	     87.728	      1.128	     15.670	    3.632	    3.990	    4.811	    3.545
 1985	     2	    18	   13.184	     19.778	     27.079	     87.234	      1.166	     16.775	    4.470	    4.217	    5.122	    3.808
 1985	     2	    19	   10.038	     19.124	     28.165	     84.846	      0.896	     17.899	    3.955	    4.523	    5.442	    4.085
 1985	     2	    20	   14.621	     20.174	     28.942	     82.799	      1.212	     17.317	    4.242	    4.510	    5.333	    4.040
 1985	     2	    21	   15.939	     19.190	     28.109	     84.496	      0.574	     18.244	    4.437	    4.520	    5.535	    4.164
 1985	     2	    22	   11.672	     17.455	     21.319	     94.633	      1.560	      8.342	    1.796	    2.192	    2.709	    1.708
 1985	     2	    23	    2.954	     16.347	     22.554	     85.467	      1.805	     15.147	    3.153	    3.597	    4.445	    3.108
 1985	     2	    24	    0.977	     14.355	     24.320	     82.731	      1.145	     19.840	    2.919	    4.670	    5.629	    4.058
 1985	     2	    25	    0.213	     16.407	     26.581	     83.193	      0.463	     21.578	    4.221	    5.071	    6.268	    4.670
 1985	     2	    26	    2.951	     18.490	     27.449	     83.587	      0.987	     20.594	    4.383	    5.022	    6.126	    4.625
 1985	     2	    27	    5.713	     17.970	     24.807	     86.679	      1.225	     16.893	    3.980	    4.068	    5.018	    3.646
 1985	     2	    28	    5.511	     17.579	     21.940	     89.655	      1.789	      9.688	    2.055	    2.491	    3.060	    2.004
 1985	     3	     1	    0.894	     17.580	     24.461	     86.516	      1.333	     11.929	    2.303	    3.135	    3.686	    2.550
 1985	     3	     2	    1.082	     18.232	     24.601	     86.116	      1.174	     15.480	    3.319	    3.764	    4.642	    3.343
 1985	     3	     3	    1.650	     17.079	     24.205	     85.159	      1.522	     16.677	    3.288	    4.015	    4.905	    3.530
 1985	     3	     4	    3.373	     16.099	     21.760	     90.996	      2.027	     12.111	    2.263	    2.993	    3.635	    2.449
 1985	     3	     5	   17.937	     16.714	     20.904	     96.527	      1.646	      6.098	    0.873	    1.816	    2.119	    1.230
 1985	     3	     6	   13.207	     16.909	     23.684	     87.957	      1.243	     12.308	    3.219	    3.142	    3.747	    2.582
 1985	     3	     7	    2.418	     17.318	     27.779	     82.641	      1.610	     17.282	    2.986	    4.585	    5.180	    3.840
 1985	     3	     8	    1.873	     17.305	     26.572	     84.761	      0.656	     19.641	    3.800	    4.704	    5.770	    4.298
 1985	     3	     9	    3.778	     17.801	     26.508	     83.366	      0.901	     18.197	    3.614	    4.448	    5.399	    4.005
 1985	     3	    10	   10.994	     19.403	     25.675	     87.165	      1.818	     16.342	    3.461	    4.017	    4.927	    3.632
